0	6.200000
1	7.800000
2	11.400000
3	10.600000
4	8.000000
5	21.000000
6	5.600000
7	9.200000
8	20.600000
9	9.200000
10	16.000000
11	5.400000
12	10.200000
13	18.000000
14	12.200000
15	17.800000
16	21.800000
17	16.600000
18	10.000000
19	9.800000
20	11.200000
21	9.200000
22	14.000000
23	5.400000
24	12.200000
25	15.600000
26	19.400000
27	14.400000
28	6.600000
29	1.000000
30	4.400000
31	31.000000
32	10.200000
33	2.400000
34	2.000000
35	7.200000
36	5.000000
37	14.400000
38	7.200000
39	13.400000
40	16.200000
41	14.800000
42	12.200000
43	19.600000
44	14.800000
45	10.200000
46	1.200000
47	21.800000
48	10.800000
49	8.600000
50	7.000000
51	19.800000
52	8.200000
53	13.200000
54	9.600000
55	8.600000
56	9.400000
57	12.600000
58	15.000000
59	2.000000
60	9.800000
61	12.400000
62	15.800000
63	25.400000
64	3.200000
65	1.000000
66	3.000000
67	17.400000
68	4.200000
69	14.000000
70	6.000000
71	21.000000
72	5.200000
73	0.400000
74	7.600000
75	13.200000
76	6.200000
77	11.600000
78	18.400000
79	3.600000
80	31.800000
81	25.600000
82	18.600000
83	16.800000
84	5.400000
85	0.000000
86	13.200000
87	11.600000
88	8.400000
89	8.000000
90	14.400000
91	6.800000
92	3.600000
93	11.800000
94	7.200000
95	1.800000
96	12.600000
97	16.800000
98	9.400000
99	11.200000
100	44.000000
101	9.000000
102	6.400000
103	11.400000
104	7.000000
105	16.200000
106	20.000000
107	9.800000
108	8.400000
109	4.000000
110	5.600000
111	4.000000
112	10.600000
113	13.800000
114	2.200000
115	5.000000
116	16.600000
117	10.800000
118	16.200000
119	15.200000
120	14.000000
121	6.000000
122	8.000000
123	1.800000
124	7.200000
125	6.000000
126	20.000000
127	20.800000
128	8.000000
129	8.600000
130	7.600000
131	20.800000
132	8.200000
133	0.800000
134	11.600000
135	12.000000
136	6.200000
137	10.000000
138	7.000000
139	2.200000
140	30.200000
141	10.800000
142	13.200000
143	0.400000
144	6.000000
145	14.000000
146	16.200000
147	8.800000
148	2.400000
149	6.000000
150	3.200000
151	3.400000
152	5.000000
153	12.600000
154	4.400000
155	14.400000
156	5.200000
157	17.600000
158	5.200000
159	13.000000
160	19.800000
161	7.600000
162	18.000000
163	14.200000
164	6.600000
165	-0.600000
166	4.000000
167	16.600000
168	8.200000
169	13.600000
170	3.000000
171	4.200000
172	0.800000
173	0.000000
174	1.800000
175	12.400000
176	6.200000
177	6.000000
178	4.800000
179	4.000000
180	8.400000
181	17.200000
182	16.200000
183	14.000000
184	11.000000
185	5.600000
186	11.400000
187	11.000000
188	10.400000
189	15.200000
190	11.200000
191	10.200000
192	20.200000
193	3.600000
194	6.600000
195	19.200000
196	6.800000
197	11.400000
198	8.800000
199	10.200000
200	7.800000
201	20.600000
202	13.000000
203	9.600000
204	6.800000
205	16.800000
206	14.400000
207	19.400000
208	6.200000
209	13.800000
210	5.600000
211	14.000000
212	11.000000
213	11.600000
214	13.200000
215	9.400000
216	5.800000
217	6.200000
218	1.200000
219	11.800000
220	9.800000
221	6.200000
222	6.200000
223	16.800000
224	12.400000
225	7.400000
226	9.600000
227	9.400000
228	12.000000
229	11.400000
230	5.600000
231	10.800000
232	1.000000
233	24.000000
234	16.800000
235	7.200000
236	4.400000
237	10.200000
238	10.600000
239	17.400000
240	2.400000
241	8.800000
242	3.200000
243	27.000000
244	12.800000
245	4.200000
246	1.400000
247	8.200000
248	9.000000
249	10.400000
250	8.800000
251	16.200000
252	3.000000
253	4.800000
254	15.800000
255	2.200000
256	3.600000
257	4.400000
258	1.000000
259	1.200000
260	10.000000
261	3.800000
262	1.000000
263	0.400000
264	0.400000
265	4.000000
266	0.000000
267	0.000000
268	5.400000
269	7.600000
270	13.400000
271	0.000000
272	5.600000
273	0.000000
274	14.800000
275	7.600000
276	12.400000
277	9.200000
278	4.200000
279	0.000000
280	9.000000
281	10.200000
282	2.400000
283	9.600000
284	1.000000
285	9.600000
286	9.600000
287	16.200000
288	5.400000
289	6.400000
290	5.800000
291	7.800000
292	9.200000
293	6.800000
294	5.600000
295	3.600000
296	4.000000
297	3.800000
298	3.200000
299	4.600000
300	3.400000
301	10.800000
302	3.400000
303	14.400000
304	2.400000
305	9.600000
306	8.000000
307	1.800000
308	0.400000
309	3.800000
310	14.200000
311	3.800000
312	6.600000
313	12.200000
314	12.000000
315	5.000000
316	12.000000
317	12.200000
318	6.600000
319	20.400000
320	10.600000
321	19.400000
322	7.400000
323	13.600000
324	12.200000
325	3.800000
326	4.600000
327	2.800000
328	10.800000
329	7.200000
330	5.000000
331	8.400000
332	2.800000
333	8.000000
334	1.000000
335	6.400000
336	3.800000
337	13.600000
338	6.200000
339	0.000000
340	13.000000
341	7.000000
342	7.800000
343	12.400000
344	18.200000
345	10.200000
346	8.000000
347	20.800000
348	3.400000
349	3.400000
350	10.200000
351	2.400000
352	10.800000
353	1.000000
354	3.600000
355	6.000000
356	9.200000
357	6.000000
358	19.200000
359	11.200000
360	8.200000
361	3.600000
362	10.600000
363	6.600000
364	2.600000
365	8.000000
